2024-11-15T17:18:34.411836,"37.42886176187068, 126.99071270444517"
2024-11-15T17:18:53.345487,"37.4292967358294, 126.99085365958638"
2024-11-15T17:18:57.953461,"37.429564173144634, 126.990929208604"
2024-11-15T17:19:59.905661,"0.0, 0.0"
2024-11-15T17:20:02.463055,"37.4260659, 126.9905783"
2024-11-15T17:20:03.707034,"37.4260659, 126.9905783"
2024-11-15T17:20:08.611402,"37.42769071549141, 126.98878503133916"
2024-11-15T17:20:42.514690,"37.42797192777702, 126.9884227757399"
2024-11-15T17:20:58.730406,"37.428050941358364, 126.98835852891393"
2024-11-15T17:21:04.739838,"37.42802884347419, 126.9883420228673"
2024-11-15T17:21:20.100637,"37.427975472414474, 126.98833960235903"
2024-11-15T17:21:25.273993,"37.42790238776724, 126.9883625281938"
2024-11-15T17:21:40.245958,"37.42781978240093, 126.98841098316414"
2024-11-15T17:24:02.211561,"37.427773167755, 126.98846987605853"
2024-11-15T17:24:08.783933,"37.428570183746075, 126.98952252148781"
2024-11-15T17:25:39.167858,"37.429140580520986, 126.99027101865968"
2024-11-15T17:26:24.429362,"37.42949431114369, 126.99077309731364"
2024-11-15T17:26:29.343751,"37.42972174923837, 126.99107009575192"
2024-11-15T17:26:51.254836,"37.42981402663132, 126.99128944730653"
2024-11-15T17:28:10.518729,"37.429838419639545, 126.99134973246697"
2024-11-15T17:28:37.141746,"37.42982374796038, 126.99134078964019"
2024-11-15T17:28:42.059383,"37.42980863372366, 126.99130050169596"
2024-11-15T17:29:07.253967,"37.42975605436692, 126.99123922432987"
2024-11-15T17:29:15.644879,"37.429723436559044, 126.9911730734431"
2024-11-15T17:31:03.996592,"37.42967134898848, 126.99111627645435"
2024-11-15T17:32:39.321594,"37.4296367446919, 126.99104662479428"
2024-11-15T17:32:44.413616,"37.429608439487545, 126.9909358191962"
2024-11-15T17:32:49.324396,"37.42958556838386, 126.99075811352563"
2024-11-15T17:33:08.614392,"37.429565965924944, 126.99060672789554"
2024-11-15T17:33:10.761624,"37.42957162947674, 126.99049632344901"
2024-11-15T17:33:10.761843,"37.4296411888618, 126.99079094472368"
2024-11-15T17:33:11.990341,"37.42967057420713, 126.99105654223091"
2024-11-15T17:33:13.426181,"37.42969286757202, 126.9911690091421"
2024-11-15T17:33:17.243665,"37.42967410826428, 126.99089687224739"
2024-11-15T17:33:20.397291,"37.4297391445872, 126.9910300708918"
2024-11-15T17:33:26.842736,"37.42975272394039, 126.99112371444772"
2024-11-15T17:33:33.576489,"37.42973892855911, 126.9911940368934"
2024-11-15T17:33:42.401457,"37.429750439666236, 126.99126233370309"
2024-11-15T17:33:47.317908,"37.42967991254264, 126.99093726757876"
2024-11-15T17:33:48.465648,"37.42962204310409, 126.99089977746458"
2024-11-15T17:34:09.438698,"37.429680428238676, 126.9910258913278"
2024-11-15T17:34:45.852185,"37.42963030949616, 126.99099906573329"
2024-11-15T17:35:30.026627,"37.42958826265285, 126.990990713501"
2024-11-15T17:36:04.564515,"37.429565208711, 126.99097650481957"
2024-11-15T19:35:14.563905,"0.0, 0.0"
2024-11-15T19:58:00.775841,"0.0, 0.0"
2024-11-16T13:13:10.231567,"0.0, 0.0"
2024-11-16T14:05:58.338529,"0.0, 0.0"
2024-11-16T14:07:55.497981,"37.2983439, 127.0801709"
2024-11-16T14:09:22.734959,"37.29834818927734, 127.08017508952672"
2024-11-16T14:16:37.535822,"37.29834812162672, 127.08016749472601"
2024-11-16T14:17:34.266299,"37.29835017674041, 127.08017090113213"
2024-11-16T15:39:29.971975,"0.0, 0.0"
2024-11-16T15:39:36.608892,"37.295666, 127.0800976"
2024-11-16T15:40:02.342207,"37.29573452868684, 127.08010248778115"
2024-11-16T15:40:17.252473,"37.29569006959865, 127.08010658384681"
2024-11-16T15:40:26.814307,"37.29570334415036, 127.08006686782632"
2024-11-16T15:40:36.899134,"37.295683828011065, 127.0800854610911"
2024-11-16T15:40:46.952973,"37.295700417288906, 127.08007438087492"
2024-11-16T15:40:55.359601,"37.295736507658354, 127.08004712992165"
2024-11-16T15:41:00.277387,"37.29573510776379, 127.08003778181259"
2024-11-16T15:50:52.815305,"37.29570344541652, 127.08003999607313"
2024-11-16T15:50:59.465011,"37.295723979897744, 127.08003183827897"
2024-11-16T15:51:04.284927,"37.29572892620599, 127.08007919423129"
2024-11-16T15:51:10.215551,"37.29573797653049, 127.08004228604038"
2024-11-16T15:51:17.380893,"37.295745281591785, 127.08003996887062"
2024-11-16T15:51:25.167284,"37.29576166491643, 127.08001830261821"
2024-11-16T15:52:52.351645,"37.29575433757023, 127.08001554825606"
2024-11-16T15:54:20.816824,"37.29573902043315, 127.08003853883974"
2024-11-16T15:54:25.724004,"37.295719313368394, 127.08007849715143"
2024-11-16T15:54:31.249268,"37.29573731352634, 127.0800544422352"
2024-11-16T15:54:36.030072,"37.295739783981425, 127.08005497977258"
2024-11-16T15:55:05.221069,"37.295758332053566, 127.08004114095158"
2024-11-16T15:55:13.238669,"37.29575363094321, 127.08009227393029"
2024-11-16T15:57:04.242197,"0.0, 0.0"
2024-11-16T15:57:09.168550,"37.2957732, 127.0799764"
2024-11-16T15:57:14.338515,"37.29574866134358, 127.080071462356"
2024-11-16T15:57:20.500036,"37.29572025773779, 127.08014662979933"
2024-11-16T15:58:20.187568,"37.295751640542925, 127.08012385267993"
2024-11-16T15:59:29.379713,"37.29573087509804, 127.08010511759306"
2024-11-16T15:59:48.260951,"37.29570894999903, 127.08007005192748"
2024-11-16T15:59:58.360106,"37.295690396376536, 127.08002313325454"
2024-11-16T16:00:11.301932,"37.29568661162754, 127.07996718330529"
2024-11-16T16:00:26.318202,"37.2956681533439, 127.07991759801266"
2024-11-16T16:00:44.621895,"37.29563542323121, 127.07989515278005"
2024-11-16T16:00:59.530577,"37.29563536812369, 127.07987457016148"
2024-11-16T16:02:36.560162,"0.0, 0.0"
2024-11-16T16:02:44.554877,"37.2955823, 127.0798391"
2024-11-16T16:03:26.566081,"37.295586788778614, 127.07977865111467"
2024-11-16T16:04:05.556876,"37.295631484981804, 127.07978236819591"
2024-11-16T16:04:14.431288,"37.29560025006718, 127.07977304002702"
2024-11-16T16:05:23.255417,"37.29559725969635, 127.07980945910934"
2024-11-16T16:05:47.265075,"37.29559113647438, 127.07978986891422"
2024-11-16T16:06:00.288988,"37.29557942809184, 127.07980808977089"
2024-11-16T16:06:20.200723,"37.29556330458928, 127.07984466929345"
2024-11-16T16:06:25.272065,"37.29556111473119, 127.07989974276207"
2024-11-16T16:07:03.352406,"37.29556277489685, 127.07995980838707"
2024-11-16T16:07:14.228204,"37.295586798599054, 127.07998937102663"
2024-11-16T16:07:22.394467,"37.295625071023984, 127.07999846690869"
2024-11-16T16:07:29.354601,"37.29566697598891, 127.08001883143459"
2024-11-16T16:07:44.098867,"37.295712348593206, 127.0800157875305"
2024-11-16T16:08:22.195043,"37.29573746657447, 127.08003491513824"
2024-11-16T16:08:38.258248,"37.29573172906657, 127.08004619053067"
2024-11-16T16:09:10.299327,"37.29570820632207, 127.08006868523488"
2024-11-16T16:10:40.291232,"37.295681008631796, 127.08005923778076"
2024-11-16T16:10:48.228055,"37.29565429035191, 127.08002665162506"
2024-11-16T16:11:51.342001,"37.295633132395004, 127.0799766680213"
2024-11-16T16:12:03.217916,"37.29560526438533, 127.07996011046781"
2024-11-16T16:12:11.204045,"37.29560329910736, 127.07996814703853"
2024-11-16T16:32:59.954857,"37.29561792708683, 127.07999438613834"
2024-11-16T16:33:06.917621,"37.295658119493375, 127.08003043987128"
2024-11-16T16:33:50.250024,"37.29570152126727, 127.08002782812916"
2024-11-16T16:34:57.144321,"37.295710776657415, 127.0800474181541"
2024-11-16T16:35:02.229145,"37.29574113574657, 127.08004806193638"
2024-11-16T16:35:07.342403,"37.29578561395196, 127.08002488930684"
2024-11-16T16:35:17.272934,"37.29577878995941, 127.08004984526846"
2024-11-16T16:35:42.382523,"37.29578416623984, 127.08004827999291"
2024-11-16T16:35:48.712864,"37.29576363766431, 127.08008483815027"
2024-11-16T16:35:53.227715,"37.29572647950801, 127.08011617824509"
2024-11-16T16:36:02.430746,"37.29552028099077, 127.08019834747738"
2024-11-16T16:36:14.211625,"37.29539767337306, 127.08024328850682"
2024-11-16T16:36:19.022130,"37.29539744651159, 127.08022984088572"
2024-11-16T16:36:29.334006,"37.29535660248757, 127.08022429215208"
2024-11-16T16:36:32.540730,"37.29534347225804, 127.08019814135444"
2024-11-16T16:36:57.709809,"37.29534313491668, 127.08017517530745"
2024-11-16T16:37:07.776087,"37.295365021968394, 127.08015049976333"
2024-11-16T16:37:12.765827,"37.295491000259815, 127.08010537977042"
2024-11-16T16:37:29.252455,"37.29560863368122, 127.08007964040682"
2024-11-16T16:37:41.144908,"37.29567174062615, 127.08005769219294"
2024-11-16T16:38:06.337564,"37.29569630707125, 127.08002749892678"
2024-11-16T16:38:11.332739,"37.295706197180806, 127.08003908841532"
2024-11-16T16:38:16.369689,"37.29573103000093, 127.08005452366734"
2024-11-16T16:38:22.107004,"37.29575648005968, 127.08002084464952"
2024-11-16T16:38:31.409235,"37.29576967818543, 127.08004386628598"
2024-11-16T16:38:56.720011,"37.29578265325543, 127.08002143828836"
2024-11-16T16:39:36.859396,"37.29577774126052, 127.08002610481864"
2024-11-16T16:39:41.979945,"37.295746314873135, 127.08007041686001"
2024-11-16T16:39:47.099117,"37.295754400773234, 127.08004912967876"
2024-11-16T16:40:11.926758,"37.295743913720464, 127.08007072981698"
2024-11-16T16:40:22.115899,"37.29575157914409, 127.08004716958918"
2024-11-16T16:40:37.476929,"37.29573346441913, 127.08006895466914"
2024-11-16T16:40:42.395789,"37.295734212312965, 127.08005794774593"
2024-11-16T16:40:47.513676,"37.29574990686751, 127.08002631429639"
2024-11-16T16:40:57.545926,"37.29573308827825, 127.08004702567843"
2024-11-16T16:41:02.665712,"37.295741866368495, 127.08003797056094"
2024-11-16T16:41:27.651948,"37.295735051108636, 127.08005948358364"
2024-11-16T16:41:32.542927,"37.295757123390025, 127.08005915031073"
2024-11-16T16:42:03.084623,"37.29575439827249, 127.08008254555793"
2024-11-16T16:42:07.923048,"37.29573575417744, 127.0800790781265"
2024-11-16T16:42:12.788335,"37.29572952847448, 127.08010111360767"
2024-11-16T16:42:17.781286,"37.295741444512686, 127.08009032005396"
2024-11-16T16:42:22.847271,"37.29574077584362, 127.08010554381649"
2024-11-16T16:42:27.857007,"37.295758807405484, 127.08008642357733"
2024-11-16T16:42:53.055217,"37.29574927032195, 127.08009963122306"
2024-11-16T16:42:58.151818,"37.295749927078255, 127.08006741832715"
2024-11-16T16:43:03.087899,"37.2957648189433, 127.08002338011649"
2024-11-16T16:43:08.079315,"37.295751578602314, 127.08004180366315"
2024-11-16T16:43:13.037444,"37.2957704471912, 127.08000511527096"
2024-11-16T16:43:18.069031,"37.29575732121477, 127.08003207612637"
2024-11-16T16:43:28.126352,"37.29576374045179, 127.08003844863208"
2024-11-16T16:43:33.404827,"37.29573239135768, 127.08004699814931"
2024-11-16T16:43:43.179787,"37.29573830339372, 127.08003987639474"
2024-11-16T16:43:48.247222,"37.29573013508096, 127.0800553007182"
2024-11-16T16:43:53.471107,"37.295695647676986, 127.08007729052315"
2024-11-16T16:43:58.297484,"37.29569950901147, 127.08007707425107"
2024-11-16T16:44:03.306631,"37.29574598429149, 127.08004691816056"
2024-11-16T16:44:08.422872,"37.295759489813705, 127.08004829499941"
2024-11-16T16:44:13.543318,"37.29574515966115, 127.08003560665392"
2024-11-16T16:44:18.551983,"37.295739035026834, 127.08005675396603"
2024-11-16T16:44:23.483277,"37.29577025588774, 127.08003512453047"
2024-11-16T16:44:38.529104,"37.295776390309676, 127.08004829442717"
2024-11-16T16:44:43.569687,"37.295739094078066, 127.08006177855815"
2024-11-16T16:45:13.751905,"37.29573548317938, 127.08007302858792"
2024-11-16T16:45:18.875792,"37.29575671919683, 127.08004480139287"
2024-11-16T16:46:24.040114,"37.295751837875756, 127.08004103763109"
2024-11-16T16:46:29.138800,"37.29578669524592, 127.0800148027157"
2024-11-16T16:46:34.448073,"37.29577466917235, 127.0800134426345"
2024-11-16T16:46:44.278048,"37.29578619270611, 127.08001542793156"
2024-11-16T16:46:49.183592,"37.29574753843981, 127.08003611004595"
2024-11-16T16:46:54.621088,"37.29575100085918, 127.08003785721114"
2024-11-16T16:46:59.434582,"37.29573924152116, 127.08005756868494"
2024-11-16T16:47:04.344700,"37.29575752401988, 127.0800410690106"
2024-11-16T16:47:09.260011,"37.295757069045244, 127.08004875355827"
2024-11-16T16:47:19.501274,"37.295733668112405, 127.08007873002889"
2024-11-16T16:47:24.337267,"37.29573753035118, 127.08008278701897"
2024-11-16T16:47:44.545692,"37.29573246635344, 127.08005759808616"
2024-11-16T16:47:54.726300,"37.29575290787362, 127.08003697690474"
2024-11-16T16:47:59.656826,"37.295735845030826, 127.0800634272943"
2024-11-16T16:48:04.657601,"37.29573951710791, 127.08005456639084"
2024-11-16T16:48:09.608720,"37.29572829761759, 127.08008481078049"
2024-11-16T16:48:15.005560,"37.29573934209969, 127.08006913681551"
2024-11-16T16:48:24.721890,"37.295733540784745, 127.08010647235879"
2024-11-16T16:48:29.745086,"37.29574663078841, 127.08008250583303"
2024-11-16T16:48:34.871408,"37.29577673443919, 127.08004658061118"
2024-11-16T16:48:39.887595,"37.295782244920844, 127.08005300909038"
2024-11-16T16:48:44.894680,"37.295765534335416, 127.08003832151383"
2024-11-16T16:48:49.822351,"37.295764516949504, 127.080008881309"
2024-11-16T16:48:54.938609,"37.29575388970406, 127.08004676912445"
2024-11-16T16:49:00.062792,"37.29575679861444, 127.08005468291833"
2024-11-16T16:49:09.945040,"37.29576679408186, 127.0800269629765"
2024-11-16T16:49:20.128752,"37.29576677132751, 127.08004223427147"
2024-11-16T16:49:30.063046,"37.29574724932144, 127.08007513038409"
2024-11-16T16:49:35.122496,"37.29576065509543, 127.08005913530238"
2024-11-16T16:49:50.234079,"37.29575153088384, 127.08005848815884"
2024-11-16T16:49:55.357240,"37.29572902922886, 127.0800815516077"
2024-11-16T16:50:00.270296,"37.29573433066098, 127.08006211242308"
2024-11-16T16:50:10.210323,"37.295719425482204, 127.08007990586779"
2024-11-16T16:50:20.655778,"37.29574175906761, 127.0800622346005"
2024-11-16T16:50:30.375001,"37.29575079621592, 127.08002491099309"
2024-11-16T16:50:35.395606,"37.29575742991832, 127.08002212294046"
2024-11-16T16:50:40.409946,"37.295757987679586, 127.0799917259364"
2024-11-16T16:50:45.532218,"37.29573597143455, 127.0800292718594"
2024-11-16T16:50:51.173345,"37.295734043702836, 127.08007609299956"
2024-11-16T16:51:00.694410,"37.295753747484845, 127.08007006537022"
2024-11-16T16:51:05.528277,"37.29574807409137, 127.08003653340528"
2024-11-16T16:51:55.982145,"37.29577294446876, 127.0800245548026"
2024-11-16T16:52:05.843326,"37.29576791966639, 127.0800294984836"
2024-11-16T16:52:10.933853,"37.295764383906885, 127.08000629579469"
2024-11-16T16:52:16.055372,"37.295745784830864, 127.08001005104136"
2024-11-16T16:54:32.961613,"37.295768554346, 127.08003210312245"
2024-11-16T16:54:49.071035,"37.29575578068791, 127.08007357425718"
2024-11-16T16:54:54.156749,"37.29570493405578, 127.08012166970059"
2024-11-16T16:55:03.271001,"37.295698487223575, 127.08013637985763"
2024-11-16T16:55:08.189302,"37.29565568749149, 127.08004580288029"
2024-11-16T16:55:15.047674,"37.29566549831944, 127.08003932810811"
2024-11-16T16:56:24.887522,"37.295679732739806, 127.0800123882442"
2024-11-16T16:57:29.834853,"37.29569442217393, 127.08003503468072"
2024-11-16T16:57:44.872724,"37.29572877893677, 127.08004796975722"
2024-11-16T16:57:49.908659,"37.29572435805807, 127.08007304509319"
2024-11-16T16:58:10.038197,"37.29575338513917, 127.08005268655364"
2024-11-16T16:58:15.169775,"37.29577095623124, 127.08001037473849"
2024-11-16T16:58:30.296126,"37.29578165039037, 127.08001593834078"
2024-11-16T16:58:40.260800,"37.29576315492434, 127.08003408958572"
2024-11-16T16:59:00.537866,"37.29577748717933, 127.080038662095"
2024-11-16T16:59:20.500744,"37.29575691324356, 127.08006983927257"
2024-11-16T17:00:10.884226,"37.29577055811667, 127.08006728316694"
2024-11-16T17:00:45.902621,"37.29579011258135, 127.08003591418574"
2024-11-16T17:01:31.146429,"37.29577153982068, 127.08005564458506"
2024-11-16T17:01:46.136392,"37.29574661625683, 127.08006507877502"
2024-11-16T17:01:56.336311,"37.295754437272166, 127.08005591535952"
2024-11-16T17:02:06.331677,"37.29573114801455, 127.08010755778282"
2024-11-16T17:02:21.322791,"37.29572169925697, 127.08012146296798"
2024-11-16T17:02:36.486419,"37.295751838640115, 127.08009267797053"
2024-11-16T17:02:41.701021,"37.2957523289025, 127.0800762429701"
2024-11-16T17:03:04.227978,"37.29577245498457, 127.08006100122044"
2024-11-16T17:03:09.245559,"37.295778392106065, 127.08003819661744"
2024-11-16T17:03:16.618993,"37.29573200000479, 127.08002198554277"
2024-11-16T17:03:21.431038,"37.29562782046999, 127.08000050390666"
2024-11-16T17:03:26.601394,"37.29553057482554, 127.07997469847511"
2024-11-16T17:03:32.490095,"37.295495193231346, 127.07995647179564"
2024-11-16T17:04:01.266990,"37.29545653073442, 127.07994070017104"
2024-11-16T17:04:30.346594,"37.29545088627846, 127.07991807931187"
2024-11-16T17:05:10.386008,"37.295473257384366, 127.07990024028682"
2024-11-16T17:07:22.175856,"37.29551260092683, 127.0798824461183"
2024-11-16T17:11:10.423835,"37.29556236480427, 127.07988012911095"
2024-11-16T18:20:55.748887,"37.29561717470956, 127.07988924469444"
2024-11-16T18:40:50.957524,"0.0, 0.0"
2024-11-16T18:41:05.966237,"37.2957739, 127.0800048"
2024-11-16T18:41:16.313922,"37.29572911196449, 127.0799928299237"
2024-11-16T18:41:20.930196,"37.295764435750606, 127.080047407927"
2024-11-16T18:41:36.310758,"37.29571524296258, 127.08006858293948"
2024-11-16T18:42:36.456180,"37.29572833879332, 127.08005981511783"
2024-11-16T18:42:50.303219,"37.29575914101173, 127.08003860707218"
2024-11-16T18:45:30.074637,"37.295746026656005, 127.08004484652338"
2024-11-16T18:45:36.626874,"37.29573976207841, 127.08006452603756"
2024-11-16T18:45:41.745612,"37.295712154776815, 127.08007339497347"
2024-11-16T18:46:01.814163,"37.29572584600407, 127.08005510271957"
2024-11-16T18:46:08.979110,"37.295730880588366, 127.08006881002088"
2024-11-16T18:46:26.893902,"37.29571626018296, 127.08006592987437"
2024-11-16T18:46:42.969600,"37.295725571954975, 127.08007092530521"
2024-11-16T18:46:58.123544,"37.29571389099869, 127.0800880196974"
2024-11-16T18:47:13.175459,"37.29571861406103, 127.0800760707149"
2024-11-16T18:47:22.797616,"37.295702779383234, 127.08009014983271"
2024-11-16T18:47:52.286065,"37.29570337454433, 127.08007279432879"
2024-11-16T18:47:57.136469,"37.29573201758374, 127.0800587014793"
2024-11-16T18:48:38.364658,"37.29572801156746, 127.08005691884897"
2024-11-16T18:48:47.580790,"37.29573950286418, 127.08002838380678"
2024-11-16T18:48:57.614126,"37.29572185484332, 127.08005132225729"
2024-11-16T18:49:17.786830,"37.295749243316074, 127.08003735941816"
2024-11-16T18:49:22.907049,"37.295736484407094, 127.08004922821081"
2024-11-16T18:49:42.977878,"37.2957456772287, 127.0800459225597"
2024-11-16T18:49:58.235846,"37.29577507530861, 127.0800354549765"
2024-11-16T18:50:03.151871,"37.295760419630064, 127.080029999063"
2024-11-16T18:50:08.372465,"37.29574310596524, 127.08007862006656"
2024-11-16T18:50:38.479522,"37.29574198409187, 127.08006822627605"
2024-11-16T18:50:43.395890,"37.29575308684766, 127.08003016568543"
2024-11-16T18:50:48.308713,"37.29576117049058, 127.08003389540092"
2024-11-16T18:50:53.531540,"37.295748224501835, 127.08004982984134"
2024-11-16T18:50:58.448093,"37.295746189527954, 127.0800387150224"
2024-11-16T18:51:03.361902,"37.29572623156559, 127.08005861897134"
2024-11-16T18:51:23.434609,"37.29572913274113, 127.08004435410525"
2024-11-16T18:51:28.409066,"37.2957149973904, 127.08005352385028"
2024-11-16T18:51:48.830622,"37.29572310059767, 127.08003137876521"
2024-11-16T18:51:58.767787,"37.29573490812343, 127.08004038014332"
2024-11-16T18:52:39.007406,"37.29572417542725, 127.08006100984669"
2024-11-16T18:52:43.923166,"37.295733078821435, 127.08005252619708"
2024-11-16T18:52:49.146075,"37.2957159052556, 127.08007482289993"
2024-11-16T18:52:54.004308,"37.29572427778169, 127.0800947486528"
2024-11-16T18:52:58.979580,"37.295724865377714, 127.08008075722122"
2024-11-16T18:53:03.995348,"37.295692424952605, 127.08006838921717"
2024-11-16T18:53:29.286899,"37.29569943829566, 127.0800666480021"
2024-11-16T18:53:34.173216,"37.295700155779414, 127.08009172189713"
2024-11-16T18:54:16.393221,"37.29571785945213, 127.08007996869107"
2024-11-16T18:54:33.186985,"37.29571625681232, 127.08006597536912"
2024-11-16T18:54:43.325630,"37.29570800652608, 127.08009137056186"
2024-11-16T18:54:48.342620,"37.295706910735994, 127.08007948151727"
2024-11-16T18:54:53.260776,"37.29570001370084, 127.08009578355806"
2024-11-16T18:55:00.325130,"37.29572533748027, 127.08008164045451"
2024-11-16T18:55:05.339871,"37.29571269947306, 127.08004931398774"
2024-11-16T18:55:15.347185,"37.29568277452629, 127.08000325160731"
